 batch,history,calc_int,stddev,batch_time
9646,10348100,  1.2001275E+02,  7.3133316E-02,  3.8711671E-02
9647,10350500,  1.1998669E+02,  3.4830008E-02,  4.5734361E-02
9648,10352900,  1.2001146E+02,  3.3974000E-02,  5.3155036E-02
9649,10355300,  1.1999143E+02,  4.9916513E-02,  4.5628451E-02
9650,10357700,  1.1998918E+02,  7.1298392E-03,  1.0642176E-02
9651,10360000,  1.1997182E+02,  2.1142325E-02,  7.4982342E-02
9652,10362500,  1.1999030E+02,  3.5167866E-02,  2.2981100E-04
9653,10364900,  1.1998863E+02,  1.4077970E-03,  2.6321600E-04
9654,10367300,  1.2001374E+02,  3.3861226E-02,  3.5799100E-04
9655,10369700,  1.2000694E+02,  3.1262076E-02,  3.0938100E-04
9656,10372100,  1.1999019E+02,  1.1583889E-02,  4.7907000E-04
9657,10374500,  1.1999138E+02,  3.3989882E-02,  4.7716200E-04
9658,10376900,  1.2001081E+02,  1.9711869E-02,  4.1897900E-04
9659,10379300,  1.1999364E+02,  2.9157199E-02,  3.3572000E-04
9660,10381700,  1.1998281E+02,  1.7077045E-02,  3.6665900E-04
9661,10384100,  1.1998703E+02,  6.2152009E-03,  4.2033400E-04
9662,10386500,  1.2001209E+02,  1.2519670E-02,  4.2020100E-04
9663,10388900,  1.1999779E+02,  3.2202616E-02,  4.9762700E-04
9664,10391300,  1.2000583E+02,  2.3973674E-02,  5.9423100E-04
9665,10393700,  1.1998844E+02,  1.2739408E-03,  3.7583500E-04
9666,10396100,  1.2001390E+02,  2.7836265E-02,  2.9166300E-04
9667,10398400,  1.2000186E+02,  1.4205826E-02,  1.4093600E-04
9668,10400800,  1.2000572E+02,  1.0349326E-02,  2.9985300E-04
9669,10403200,  1.1999566E+02,  1.8797794E-02,  3.2819400E-04
9670,10405600,  1.2000495E+02,  8.3295474E-03,  1.0475090E-03
9671,10408000,  1.2000095E+02,  1.8632680E-02,  1.0219860E-03
9672,10410400,  1.2000235E+02,  2.0206062E-02,  1.3154170E-03
9673,10412800,  1.1999503E+02,  1.5774754E-02,  1.4878230E-03
9674,10415200,  1.2001854E+02,  1.7449484E-02,  1.5445370E-03
9675,10417500,  1.1998461E+02,  2.9526990E-02,  1.6613360E-03
9676,10419900,  1.2000547E+02,  3.2099735E-02,  1.5089380E-03
9677,10422200,  1.1999147E+02,  1.4659086E-02,  1.3333660E-03
9678,10424600,  1.1998676E+02,  5.8147593E-03,  1.3208730E-03
9679,10427000,  1.2002138E+02,  2.3898336E-02,  1.4308410E-03
9680,10429400,  1.2003064E+02,  4.1744655E-02,  1.3612110E-03
9681,10431700,  1.2001449E+02,  7.2963820E-03,  1.4218620E-03
9682,10434100,  1.2002700E+02,  2.0798878E-02,  1.4420060E-03
9683,10436500,  1.1998104E+02,  2.2156907E-02,  1.3407300E-03
9684,10438900,  1.2000250E+02,  6.6786409E-02,  1.3917840E-03
9685,10441300,  1.2000052E+02,  1.4170694E-02,  1.5900730E-03
9686,10443700,  1.2002761E+02,  2.6478180E-02,  1.5879730E-03
9687,10446100,  1.1997846E+02,  2.4768495E-02,  1.8714300E-03
9688,10448500,  1.2001534E+02,  3.8202883E-02,  2.0027670E-03
9689,10450900,  1.1999523E+02,  2.6256886E-02,  1.9519460E-03
9690,10453300,  1.1996891E+02,  1.8681906E-02,  2.0515770E-03
9691,10455700,  1.1998358E+02,  2.7156194E-02,  2.0326010E-03
9692,10458100,  1.2000819E+02,  1.6035568E-02,  1.9694370E-03
9693,10460500,  1.2003977E+02,  3.1319879E-02,  1.9457870E-03
9694,10462900,  1.1999520E+02,  9.8545281E-03,  2.2386220E-03
9695,10465300,  1.2002320E+02,  1.1076707E-02,  2.2183880E-03
9696,10467700,  1.2000749E+02,  1.1936664E-02,  2.1683760E-03
9697,10470200,  1.1998527E+02,  2.4993131E-02,  1.9043240E-03
9698,10472600,  1.1999480E+02,  2.4803680E-02,  2.0883530E-03
9699,10475000,  1.1998804E+02,  2.5756809E-02,  2.0634680E-03
9700,10477300,  1.1997724E+02,  6.5307865E-03,  2.0230740E-03
9701,10479700,  1.2001698E+02,  2.3920726E-02,  1.9667020E-03
9702,10482100,  1.1997884E+02,  3.2582791E-02,  2.0691940E-03
9703,10484500,  1.1999153E+02,  3.4709508E-02,  2.0774440E-03
9704,10486800,  1.2002343E+02,  3.0429587E-02,  1.9279030E-03
9705,10489200,  1.2001842E+02,  2.8674407E-02,  2.0459800E-03
9706,10491600,  1.1998469E+02,  2.9076286E-02,  1.9487830E-03
9707,10494000,  1.1998798E+02,  1.9904292E-02,  1.8712840E-03
9708,10496400,  1.1999295E+02,  2.0022585E-02,  1.8721250E-03
9709,10498800,  1.1997196E+02,  1.3573334E-02,  1.8408120E-03
9710,10501200,  1.1999429E+02,  3.6730674E-02,  1.7793930E-03
9711,10503500,  1.2000366E+02,  2.0278283E-02,  1.8627160E-03
9712,10505900,  1.1999293E+02,  2.6201718E-03,  2.0395670E-03
9713,10508200,  1.1998852E+02,  3.5970569E-02,  2.0820460E-03
9714,10510600,  1.1999480E+02,  3.4681234E-02,  2.0416810E-03
9715,10513000,  1.1999846E+02,  2.2128126E-02,  2.2549340E-03
9716,10515400,  1.2000946E+02,  2.1993620E-02,  2.2515130E-03
9717,10517800,  1.1999291E+02,  2.9925949E-02,  2.2517080E-03
9718,10520200,  1.1997491E+02,  1.6475075E-02,  2.3616670E-03
9719,10522600,  1.2001899E+02,  1.1371999E-02,  2.4221320E-03
9720,10525000,  1.1998038E+02,  1.0255972E-02,  2.4623320E-03
9721,10527400,  1.1999387E+02,  2.5145566E-02,  2.4266850E-03
9722,10529800,  1.2001131E+02,  3.2120964E-02,  2.3674600E-03
9723,10532200,  1.1999489E+02,  3.0987319E-02,  2.1759690E-03
9724,10534600,  1.1999178E+02,  2.1405804E-02,  1.7222750E-03
9725,10537000,  1.2002802E+02,  1.0750740E-02,  1.4665980E-03
9726,10539400,  1.2002291E+02,  2.0361936E-02,  1.4322840E-03
9727,10541800,  1.2001342E+02,  1.2772058E-02,  1.1963060E-03
9728,10544200,  1.1998801E+02,  4.3871567E-02,  1.0578740E-03
9729,10546600,  1.2001122E+02,  3.8054261E-02,  7.3253200E-04
9730,10549000,  1.2000541E+02,  2.1359345E-02,  7.3405700E-04
9731,10551400,  1.2001369E+02,  1.3629169E-02,  9.0720200E-04
9732,10553800,  1.1999511E+02,  2.2818603E-02,  8.3110300E-04
9733,10556200,  1.1999833E+02,  5.4322833E-02,  4.5019100E-04
9734,10558400,  1.2000965E+02,  1.3436938E-02,  4.2356000E-05
9735,10560800,  1.2001046E+02,  3.0555420E-02,  2.2444700E-04
9736,10563200,  1.2000381E+02,  1.2048776E-02,  2.9373900E-04
9737,10565700,  1.2001612E+02,  1.3405640E-02,  1.4536600E-04
9738,10568100,  1.2001055E+02,  2.7901031E-02,  1.5920200E-04
9739,10570500,  1.1998533E+02,  1.7330781E-02,  4.1110000E-05
9740,10572900,  1.2002886E+02,  3.0505387E-02,  2.0305930E-02
9741,10575100,  1.1999271E+02,  9.9273826E-03,  1.2819695E-02
9742,10577500,  1.1999816E+02,  1.2007071E-02,  3.9029700E-03
9743,10579800,  1.1999586E+02,  1.8781791E-02,  4.8399985E-02
9744,10582200,  1.1999105E+02,  1.6288037E-02,  5.5781007E-02
9745,10584600,  1.2000806E+02,  1.8695507E-02,  6.3261665E-02
9746,10587000,  1.2000562E+02,  2.1737396E-02,  7.0666789E-02
9747,10589400,  1.2001770E+02,  1.7682345E-02,  7.7957833E-02
9748,10591800,  1.2000129E+02,  1.1385006E-02,  8.5165330E-02
9749,10594200,  1.1995641E+02,  3.4204408E-02,  9.2561303E-02
9750,10596600,  1.2002236E+02,  2.5020505E-02,  1.0010960E-01
9751,10599000,  1.2001187E+02,  2.1196166E-02,  1.0737691E-01
9752,10601400,  1.1999084E+02,  1.0358042E-02,  1.1473221E-01
9753,10603800,  1.2000079E+02,  3.4953283E-02,  1.2196370E-01
9754,10606200,  1.2000715E+02,  1.9080966E-02,  1.2910114E-01
9755,10608600,  1.1999449E+02,  3.1722038E-02,  1.2293223E-01
9756,10611000,  1.2001549E+02,  2.5645399E-02,  1.1087053E-01
9757,10613400,  1.1999792E+02,  3.0711268E-02,  9.8738776E-02
9758,10615800,  1.2000667E+02,  2.3082193E-02,  8.7044079E-02
9759,10618200,  1.1998415E+02,  1.4740613E-02,  7.5284948E-02
9760,10620600,  1.1999206E+02,  1.9934797E-02,  6.3274922E-02
9761,10623000,  1.2001841E+02,  2.9793099E-02,  4.1909041E-02
9762,10625400,  1.2000907E+02,  3.8230967E-02,  5.3025020E-03
9763,10627700,  1.2000638E+02,  3.7266913E-02,  2.7423018E-02
9764,10630100,  1.2001242E+02,  1.9131088E-02,  1.5655417E-02
9765,10632500,  1.1999964E+02,  7.2689151E-03,  3.6298350E-03
9766,10634800,  1.1999479E+02,  1.2399393E-02,  1.7884261E-02
9767,10637100,  1.1997282E+02,  1.2717346E-02,  1.3281752E-01
9768,10639500,  1.1999968E+02,  9.6801520E-03,  9.7159779E-02
9769,10641900,  1.2000303E+02,  2.8708159E-02,  6.1292979E-02
9770,10644300,  1.1997757E+02,  2.4595863E-02,  2.5487814E-02
9771,10646600,  1.1998459E+02,  1.6129381E-02,  2.5433186E-01
9772,10649000,  1.1998092E+02,  3.0633779E-02,  2.6169341E-01
9773,10651400,  1.1999225E+02,  2.1898952E-02,  2.6913534E-01
9774,10653800,  1.1999488E+02,  1.6930622E-02,  2.7157807E-01
9775,10656400,  1.1999994E+02,  1.4037780E-02,  4.9063020E-03
9776,10659100,  1.1998667E+02,  1.5970023E-02,  1.6949680E-03
9777,10661500,  1.2000463E+02,  2.0872531E-02,  9.3435620E-03
9778,10663900,  1.2000152E+02,  1.0887809E-02,  1.6984148E-02
9779,10666400,  1.1996873E+02,  2.4283834E-02,  6.4294050E-03
9780,10668900,  1.2000314E+02,  2.3939839E-02,  5.3537910E-03
9781,10671300,  1.1999395E+02,  1.3805498E-02,  1.3164977E-02
9782,10673700,  1.2001297E+02,  1.8092024E-02,  2.0577092E-02
9783,10676100,  1.2002205E+02,  1.4022263E-02,  2.8222924E-02
9784,10678500,  1.1999114E+02,  3.6701038E-02,  3.5939551E-02
9785,10680900,  1.1998017E+02,  1.2292978E-02,  4.3617784E-02
9786,10683300,  1.1998811E+02,  1.1569328E-02,  5.1066269E-02
9787,10685700,  1.1998986E+02,  3.3711284E-02,  2.8814103E-02
9788,10688000,  1.2000171E+02,  3.0638862E-02,  6.6380594E-02
9789,10690400,  1.1999482E+02,  1.7485140E-02,  7.4027213E-02
9790,10692800,  1.2001728E+02,  1.2510199E-02,  8.1618632E-02
9791,10695200,  1.2000503E+02,  2.9186011E-02,  5.2572135E-02
9792,10697600,  1.1998941E+02,  1.6032007E-02,  1.4592320E-03
9793,10699900,  1.1999450E+02,  3.9671044E-02,  1.0450637E-01
9794,10702300,  1.1999728E+02,  3.1386005E-02,  1.1225057E-01
9795,10704700,  1.2002374E+02,  1.2336573E-02,  1.1987898E-01
9796,10707100,  1.2002266E+02,  1.6745944E-02,  1.2758585E-01
9797,10709500,  1.1999764E+02,  2.4584882E-02,  1.3517325E-01
9798,10711900,  1.1997784E+02,  3.9752007E-02,  1.0538720E-01
9799,10714300,  1.1998050E+02,  3.9989492E-02,  6.9504742E-02
9800,10716700,  1.2001033E+02,  1.4902582E-02,  3.3682725E-02
9801,10719000,  1.1999335E+02,  4.0098804E-02,  1.6560589E-01
9802,10721400,  1.1999276E+02,  2.8048092E-03,  1.7316007E-01
9803,10723800,  1.1999686E+02,  7.4844543E-03,  1.8085739E-01
9804,10726200,  1.2001235E+02,  4.0756678E-02,  1.8861734E-01
9805,10728600,  1.1999757E+02,  3.1350605E-02,  1.8453075E-01
9806,10731000,  1.1998184E+02,  3.4641318E-02,  1.3218970E-01
9807,10733400,  1.1998925E+02,  2.3786989E-02,  7.9731392E-02
9808,10735800,  1.1999325E+02,  1.5903364E-02,  2.7474341E-02
9809,10738100,  1.1998517E+02,  4.7606385E-02,  2.2679638E-01
9810,10740500,  1.2000554E+02,  3.5347584E-02,  1.7900396E-01
9811,10742900,  1.2002908E+02,  2.5878462E-02,  1.2766293E-01
9812,10745300,  1.2000262E+02,  3.9744823E-02,  7.6275310E-02
9813,10747700,  1.1998110E+02,  3.9535296E-02,  2.5110291E-02
9814,10750000,  1.2000518E+02,  4.1132976E-02,  2.3769688E-01
9815,10752400,  1.2001207E+02,  2.4956914E-02,  2.3554081E-01
9816,10754800,  1.1999999E+02,  1.9982003E-02,  2.3317767E-01
9817,10757200,  1.1997414E+02,  2.9992401E-02,  2.3083623E-01
9818,10759600,  1.1997803E+02,  3.2132574E-02,  2.2838973E-01
9819,10762100,  1.2000347E+02,  4.6025090E-02,  5.6431910E-03
9820,10764500,  1.2000086E+02,  1.7907061E-02,  1.3254693E-02
9821,10766900,  1.2001227E+02,  2.3505945E-02,  2.0569448E-02
9822,10769300,  1.2003475E+02,  2.3176912E-02,  2.8228157E-02
9823,10771700,  1.2000595E+02,  1.1108396E-02,  3.5848462E-02
9824,10774100,  1.2001452E+02,  2.4239208E-02,  4.3571672E-02
9825,10776500,  1.1999427E+02,  6.7716400E-03,  5.1203768E-02
9826,10778900,  1.2005019E+02,  1.4104341E-02,  5.8902345E-02
9827,10781300,  1.1998316E+02,  2.6105304E-02,  6.6509962E-02
9828,10783700,  1.2001863E+02,  1.9448968E-02,  7.3946855E-02
9829,10786100,  1.2002279E+02,  1.5074376E-02,  2.3627574E-02
9830,10788400,  1.2000072E+02,  1.8457176E-02,  3.7043288E-02
9831,10790800,  1.1999768E+02,  3.0400623E-02,  1.0613810E-03
9832,10793100,  1.2000210E+02,  1.7851335E-02,  1.0437385E-01
9833,10795500,  1.2001270E+02,  3.0123317E-02,  1.0138937E-01
9834,10797900,  1.1998439E+02,  3.3530241E-02,  4.9827402E-02
9835,10800200,  1.1998585E+02,  9.7910330E-03,  1.2756320E-01
9836,10802600,  1.1999221E+02,  2.2620261E-02,  1.3533119E-01
9837,10805000,  1.1998742E+02,  2.1414429E-02,  1.4306512E-01
9838,10807400,  1.2000716E+02,  1.1588619E-02,  1.5050523E-01
9839,10809800,  1.2001784E+02,  1.3880766E-02,  1.5793770E-01
9840,10812200,  1.1998479E+02,  2.6554545E-02,  1.6145550E-01
9841,10814600,  1.2001363E+02,  2.4488038E-02,  1.4900665E-01
9842,10817000,  1.2001930E+02,  2.8642333E-02,  1.3698067E-01
9843,10819400,  1.2000311E+02,  2.4270644E-02,  1.2503864E-01
9844,10821800,  1.1999264E+02,  8.0916419E-03,  1.1267907E-01
9845,10824200,  1.2002100E+02,  2.4412505E-02,  1.0039376E-01
9846,10826600,  1.1999965E+02,  5.9439261E-03,  8.8584721E-02
9847,10829000,  1.1997107E+02,  8.0324110E-03,  7.6201876E-02
9848,10831400,  1.2001326E+02,  1.8104653E-02,  6.4238646E-02
9849,10833800,  1.1996741E+02,  4.3982574E-02,  5.1991623E-02
9850,10836200,  1.2000516E+02,  1.0079568E-02,  2.0862874E-02
9851,10838500,  1.1997517E+02,  4.3456127E-02,  2.7495508E-02
9852,10840900,  1.1997866E+02,  2.8650744E-02,  1.5552236E-02
9853,10843300,  1.2000149E+02,  1.2272279E-02,  3.3848740E-03
9854,10845600,  1.2000237E+02,  2.6339379E-02,  1.2584799E-01
9855,10848000,  1.2003827E+02,  2.1468604E-02,  7.3981525E-02
9856,10850400,  1.2000315E+02,  2.0675945E-02,  2.2152812E-02
9857,10852700,  1.2000570E+02,  2.7062504E-02,  1.3062192E-01
9858,10855100,  1.1999328E+02,  2.6856230E-02,  1.1412297E-01
9859,10857500,  1.1999690E+02,  4.0258277E-02,  7.7799759E-02
9860,10859900,  1.2002380E+02,  2.6151377E-02,  4.1054182E-02
9861,10862300,  1.2001048E+02,  2.1413440E-02,  4.7409970E-03
9862,10864600,  1.2000374E+02,  6.1594100E-03,  1.1779069E-01
9863,10867000,  1.1998917E+02,  1.8714796E-02,  1.1508231E-01
9864,10869400,  1.2000332E+02,  2.3750519E-02,  1.1289207E-01
9865,10871800,  1.1999069E+02,  2.7521881E-02,  1.1037347E-01
9866,10874200,  1.2000900E+02,  2.3616142E-02,  1.0796533E-01
9867,10876600,  1.1998354E+02,  3.7128783E-03,  1.0575482E-01
9868,10879000,  1.2001118E+02,  6.9167874E-03,  1.0349753E-01
9869,10881400,  1.2000198E+02,  2.8389289E-02,  1.0095970E-01
9870,10883800,  1.1997408E+02,  2.5660415E-02,  7.1828150E-02
9871,10886200,  1.2000016E+02,  3.1082140E-02,  1.8686232E-02
9872,10888500,  1.2000951E+02,  2.0961575E-02,  9.3496469E-02
9873,10890900,  1.1999129E+02,  2.2092794E-02,  9.0965407E-02
9874,10893300,  1.1998569E+02,  9.0497408E-03,  8.8100381E-02
9875,10895700,  1.2000292E+02,  2.0933191E-02,  8.5290124E-02
9876,10898100,  1.1998705E+02,  3.7875482E-02,  8.2532586E-02
9877,10900500,  1.1999782E+02,  2.3823850E-02,  4.5029825E-02
9878,10902900,  1.2001338E+02,  2.0459318E-02,  7.3329300E-03
9879,10905300,  1.2000406E+02,  1.0988466E-02,  1.5071759E-02
9880,10907700,  1.2000415E+02,  5.6781154E-02,  2.2864619E-02
9881,10910100,  1.1999377E+02,  2.6767023E-02,  3.0652526E-02
9882,10912500,  1.2001584E+02,  3.8115052E-02,  3.8088504E-02
9883,10914900,  1.2000415E+02,  3.8338537E-02,  4.5617321E-02
9884,10917300,  1.2000007E+02,  1.1699660E-02,  5.3055591E-02
9885,10919700,  1.2002319E+02,  3.6840672E-02,  5.9055195E-02
9886,10922100,  1.2002054E+02,  1.5559434E-02,  5.6381827E-02
9887,10924500,  1.2002352E+02,  6.5827222E-03,  5.3918265E-02
9888,10926900,  1.1999382E+02,  2.0983466E-02,  5.1209093E-02
9889,10929300,  1.2001546E+02,  3.1390897E-02,  4.8858055E-02
9890,10931700,  1.1999962E+02,  2.9278041E-02,  4.6337783E-02
9891,10934100,  1.2000403E+02,  2.9568999E-02,  1.0143843E-02
9892,10936400,  1.2000223E+02,  2.7962598E-02,  1.6893413E-02
9893,10938700,  1.2000343E+02,  1.2460535E-02,  3.8938506E-02
9894,10941200,  1.2002042E+02,  8.8099429E-03,  4.1533580E-03
9895,10943600,  1.2000060E+02,  1.6464370E-02,  9.6120430E-03
9896,10946000,  1.2002369E+02,  8.8969874E-03,  1.4729549E-02
9897,10948400,  1.1998973E+02,  1.9768784E-02,  2.0058936E-02
9898,10950800,  1.2000512E+02,  1.9136839E-02,  2.5563237E-02
9899,10953200,  1.1998677E+02,  4.4400915E-02,  1.8573429E-02
9900,10955500,  1.1998376E+02,  3.8016436E-02,  2.1426262E-02
9901,10957900,  1.2002110E+02,  2.9284768E-02,  1.8928746E-02
9902,10960300,  1.1998487E+02,  1.6224819E-02,  1.6362537E-02
9903,10962700,  1.1999991E+02,  2.4783807E-02,  1.3736216E-02
9904,10965100,  1.1998224E+02,  2.6883949E-02,  1.1233864E-02
9905,10967500,  1.2001920E+02,  1.0918623E-02,  8.7438840E-03
9906,10969900,  1.2000631E+02,  3.5793528E-02,  6.2368640E-03
9907,10972300,  1.1998758E+02,  6.2556596E-03,  3.5675540E-03
9908,10974700,  1.2000445E+02,  2.5210809E-02,  1.1746070E-03
9909,10977000,  1.2002369E+02,  6.5000783E-03,  8.5890699E-02
9910,10979400,  1.1998940E+02,  2.0369858E-02,  9.1358833E-02
9911,10981900,  1.1995621E+02,  1.0550632E-02,  6.9322150E-03
9912,10984500,  1.2000111E+02,  2.5188355E-02,  5.1775300E-04
9913,10987000,  1.2001602E+02,  2.2470373E-02,  5.6674240E-03
9914,10989300,  1.1998960E+02,  4.3573910E-02,  1.3637877E-02
9915,10991800,  1.2001856E+02,  9.6221245E-03,  3.8777540E-03
9916,10994400,  1.2000324E+02,  9.6464266E-03,  1.1045640E-03
9917,10996800,  1.2001966E+02,  3.9525219E-02,  8.8450340E-03
9918,10999200,  1.1999583E+02,  4.0021595E-02,  1.6517967E-02
9919,11001600,  1.2000613E+02,  1.7696398E-02,  2.4350968E-02
9920,11004000,  1.2002291E+02,  3.5908967E-02,  3.1895364E-02
9921,11006300,  1.1999593E+02,  1.9177127E-02,  9.8090660E-03
9922,11008600,  1.1998210E+02,  2.8180056E-02,  4.7354012E-02
9923,11011000,  1.1997555E+02,  3.5399437E-02,  5.5212279E-02
9924,11013400,  1.2002355E+02,  3.0546378E-02,  6.2759922E-02
9925,11015800,  1.1998897E+02,  3.1604450E-02,  7.0689898E-02
9926,11018200,  1.2001280E+02,  3.7609004E-02,  7.8501265E-02
9927,11020600,  1.2000024E+02,  1.8793570E-02,  8.6390368E-02
9928,11023000,  1.1999153E+02,  1.1953955E-02,  9.3901879E-02
9929,11025400,  1.2000103E+02,  3.1443649E-02,  1.0172291E-01
9930,11027800,  1.1998762E+02,  1.5684477E-02,  1.0933303E-01
9931,11030200,  1.1999769E+02,  1.3227735E-02,  1.1727333E-01
9932,11032600,  1.2000644E+02,  1.8315106E-02,  1.1820540E-01
9933,11035000,  1.2001991E+02,  2.9054466E-02,  6.5526092E-02
9934,11037400,  1.1998884E+02,  8.1164587E-03,  1.1675691E-02
9935,11039700,  1.2001030E+02,  5.0316482E-03,  8.1363958E-02
9936,11042100,  1.2001115E+02,  1.2950655E-02,  6.9084583E-02
9937,11044500,  1.2000067E+02,  3.6746057E-02,  5.6875871E-02
9938,11046900,  1.2000203E+02,  8.4664233E-03,  4.4325304E-02
9939,11049300,  1.1999617E+02,  1.4708380E-02,  3.2057943E-02
9940,11051700,  1.1997680E+02,  2.6281926E-02,  1.9244689E-02
9941,11054100,  1.1999208E+02,  4.8105880E-02,  6.4834400E-03
9942,11056400,  1.2001851E+02,  5.4429633E-02,  1.4377671E-02
9943,11058700,  1.1999246E+02,  1.6273077E-02,  2.1006370E-01
9944,11061100,  1.2000753E+02,  3.9716538E-02,  2.1800626E-01
9945,11063500,  1.1999944E+02,  1.0436436E-02,  2.2559063E-01
9946,11065900,  1.2002162E+02,  4.1712733E-02,  1.9773460E-01
9947,11068300,  1.2000500E+02,  1.4656544E-02,  1.6072214E-01
9948,11070700,  1.2001726E+02,  2.3793513E-02,  1.2371326E-01
9949,11073100,  1.1999275E+02,  1.6868186E-02,  8.6771160E-02
9950,11075500,  1.2000159E+02,  2.9351219E-02,  4.9677706E-02
9951,11077900,  1.2002129E+02,  3.6848343E-02,  1.2549429E-02
9952,11080200,  1.2000412E+02,  2.0806607E-02,  1.7192943E-01
9953,11082600,  1.1999570E+02,  1.4930281E-02,  1.1793814E-01
9954,11085000,  1.2000443E+02,  2.5592029E-02,  6.3646588E-02
9955,11087400,  1.1999179E+02,  2.6180609E-02,  9.4873980E-03
9956,11089800,  1.2000341E+02,  3.5063535E-02,  6.0417830E-03
9957,11092200,  1.2000541E+02,  1.6043280E-02,  1.4004010E-02
9958,11094600,  1.2000703E+02,  1.6820301E-02,  2.1980041E-02
9959,11097000,  1.2000250E+02,  3.6534982E-02,  2.9991074E-02
9960,11099400,  1.2001497E+02,  3.4740080E-02,  3.8144133E-02
9961,11101800,  1.2002705E+02,  4.9591368E-02,  4.6032506E-02
9962,11104200,  1.2000421E+02,  2.4142528E-02,  5.4147071E-02
9963,11106600,  1.1999021E+02,  2.1726013E-02,  3.9602070E-02
9964,11108900,  1.2000042E+02,  3.6661578E-02,  7.0388842E-02
9965,11111300,  1.2000919E+02,  2.7212362E-03,  7.8182201E-02
9966,11113700,  1.1998445E+02,  2.4457032E-02,  8.6167036E-02
9967,11116100,  1.1999336E+02,  1.2909595E-02,  9.4427712E-02
9968,11118500,  1.1996886E+02,  2.2152685E-02,  1.0243215E-01
9969,11120900,  1.2003262E+02,  2.0881179E-02,  1.1040226E-01
9970,11123300,  1.1999158E+02,  5.5787538E-02,  1.1848763E-01
9971,11125700,  1.2002307E+02,  2.1915935E-02,  1.2612244E-01
9972,11128100,  1.1996649E+02,  1.6845493E-02,  1.3416372E-01
9973,11130500,  1.1999847E+02,  1.6705063E-02,  1.4191676E-01
9974,11132900,  1.2001807E+02,  8.2216960E-03,  1.1728535E-01
9975,11135300,  1.1999251E+02,  2.3401001E-02,  6.3052640E-02
9976,11137700,  1.2001922E+02,  3.0188554E-02,  8.7885980E-03
9977,11140000,  1.1998484E+02,  2.2934136E-02,  1.6489338E-01
9978,11142400,  1.2000206E+02,  1.9237620E-02,  1.2762018E-01
9979,11144800,  1.1998617E+02,  1.0059799E-02,  8.9829357E-02
9980,11147200,  1.1999376E+02,  2.4170701E-02,  5.2252539E-02
9981,11149600,  1.1999930E+02,  2.4485523E-02,  1.4482064E-02
9982,11151900,  1.1999526E+02,  4.7064580E-02,  1.7087955E-01
9983,11154300,  1.1999969E+02,  2.3786554E-02,  1.1782589E-01
9984,11156700,  1.2000002E+02,  2.7602201E-02,  6.4466679E-02
9985,11159100,  1.2001075E+02,  2.1140145E-02,  1.1345427E-02
9986,11161400,  1.1999779E+02,  8.6715151E-03,  2.4540438E-01
9987,11163800,  1.1997669E+02,  2.6190004E-02,  2.5325733E-01
9988,11166200,  1.2001947E+02,  1.5525677E-02,  2.6122013E-01
9989,11168600,  1.1995085E+02,  4.3886481E-02,  2.6932022E-01
9990,11171000,  1.2001761E+02,  3.3180356E-02,  2.7739632E-01
9991,11173400,  1.2002053E+02,  3.8456922E-02,  2.8521133E-01
9992,11175800,  1.2000295E+02,  3.0846470E-02,  2.7951830E-01
9993,11178200,  1.1998761E+02,  1.0421372E-02,  2.2505822E-01
9994,11180600,  1.1999933E+02,  1.0991621E-02,  1.7049097E-01
9995,11183000,  1.1999755E+02,  1.8249494E-02,  1.1577695E-01
9996,11185400,  1.1999798E+02,  2.2863957E-02,  6.0457432E-02
9997,11187700,  1.1999139E+02,  1.8741755E-02,  8.2265311E-02
9998,11188800,  1.1998701E+02,  1.6044901E-02,  1.5636825E-01
9999,11190200,  1.2000553E+02,  2.4221251E-02,  1.5278441E-01
10000,11191500,  1.2001720E+02,  2.5499871E-02,  7.5990821E-02
10001,10000600,  1.2001063E+02,  2.4862665E-02,  9.7709552E-01
10002,10003000,  1.2000192E+02,  1.7698496E-02,  8.3147000E-05
10003,10005400,  1.2000719E+02,  3.7880217E-02,  9.9903000E-05
10004,10007800,  1.1998419E+02,  1.0279848E-02,  2.4708200E-04
10005,10010200,  1.1998482E+02,  3.3140275E-02,  3.2763100E-04
10006,10012600,  1.2000173E+02,  4.9168003E-02,  2.7505800E-04
10007,10015000,  1.1999881E+02,  8.5158517E-03,  1.3466800E-04
10008,10017300,  1.2001480E+02,  3.7376441E-02,  5.9024000E-05
10009,10019700,  1.1999006E+02,  2.5662094E-02,  3.4723500E-04
10010,10022100,  1.2000586E+02,  1.1698862E-02,  2.2233700E-04
10011,10024500,  1.2001651E+02,  1.7943804E-02,  3.3261700E-04
10012,10026900,  1.1998405E+02,  4.9432712E-02,  3.3470600E-04
10013,10029300,  1.1999889E+02,  5.0798461E-03,  4.5815000E-04
10014,10031700,  1.1999179E+02,  2.5935508E-02,  2.8980100E-04
10015,10034100,  1.1997931E+02,  2.1154736E-02,  3.2348400E-04
10016,10036500,  1.2004081E+02,  1.4443425E-02,  2.3937100E-04
10017,10038900,  1.1999338E+02,  4.6771072E-02,  1.8902100E-04
10018,10041400,  1.1999750E+02,  3.1782007E-02,  2.7959000E-05
10019,10043800,  1.2002654E+02,  7.5429584E-03,  8.0462000E-05
10020,10046200,  1.2000681E+02,  1.2325841E-02,  1.9609000E-05
10021,10048600,  1.1999915E+02,  9.4229864E-03,  9.9275000E-05
10022,10050900,  1.1999138E+02,  3.7321748E-02,  3.3159000E-04
